상권_코드_명,자치구명,상권_구분_코드_명,최다업종,직장인수_평균,상주인구_평균,개업률_평균,폐업률_평균,월매출_평균,엑스좌표_값,와이좌표_값,영역_면적,행정동,위도,경도
뚝섬유원지역 1번,광진구,골목상권,일반교습학원,44.0,121.47058823529412,4.125,0.0,84564787.29411764,206062,448266,8061,자양3동,37.53387472420694,127.06858591973413
뜸부기어린이공원,강서구,골목상권,화장품,270.77292576419217,4297.657534246576,2.506072874493927,1.777327935222672,421992341.6546185,187599,447889,145209,화곡4동,37.53041452973515,126.85970067142665
러스크서울병원,중랑구,골목상권,호프-간이주점,170.55223880597015,3685.6349206349205,2.9192825112107625,3.179372197309417,267187226.67256638,209068,455483,118173,망우본동,37.598874850037376,127.10268520613624
로데오거리상점가,강동구,전통시장,화장품,300.1729857819905,708.6616541353384,3.2167381974248928,3.4463519313304722,1289040430.5415778,211228,448860,56564,천호2동,37.539178245707355,127.12704340647122
롯데백화점(시청광장 지하쇼핑센터),중구,발달상권,화장품,22959.774193548386,1.0,1.3848167539267016,2.007853403141361,1041447989.8146214,198298,451719,75261,소공동,37.56500454898951,126.98073543386651
르네상스호텔사거리,강남구,발달상권,화초,40196.333333333336,1562.5827814569536,3.54302103250478,2.835564053537285,576604306.6761364,203786,444848,160960,역삼1동,37.50309058777553,127.04281749442562
리움미술관,용산구,골목상권,화장품,1078.0963855421687,158.9375,3.898876404494382,2.640449438202247,269103389.3146067,199856,448602,55141,한남동,37.53692199149617,126.99837070687353
마곡역(마곡),강서구,발달상권,한식음식점,763.0,1268.1851851851852,9.978494623655914,3.913978494623656,2658590705.6344085,184704,451174,232166,가양1동,37.559968767639305,126.82687963835888
마들역,노원구,발달상권,화초,195.6855575868373,10.115163147792707,2.661129568106312,2.4601328903654487,732100954.442053,205070,462922,38976,상계9동,37.665929860375286,127.05746383368468
마장역 2번,성동구,골목상권,화장품,483.4075829383886,805.4070351758794,2.4316239316239314,1.5213675213675213,512554154.4893617,203900,452033,80335,마장동,37.56782699467488,127.04414491255056
마장역 3번,성동구,골목상권,핸드폰,528.3923076923077,2820.6747967479673,2.3916083916083917,1.944055944055944,369476822.9375,203977,451906,169553,마장동,37.56668240119376,127.04501580273998
마장지하차도,성동구,골목상권,골프연습장,127.0,268.0,50.0,0.0,250387752.0,203308,451914,22524,마장동,37.5667571253321,127.03744340594395
마장축산물시장,성동구,전통시장,화장품,1093.162162162162,1767.0619047619048,1.6571428571428573,1.653061224489796,494747279.0816327,203467,452337,218303,마장동,37.570567751412995,127.0392451335414
마전교지하쇼핑센터(구 한일상가),종로구,전통시장,일반의류,27.0188679245283,1.0,1.3220338983050848,0.423728813559322,84369915.72881356,200267,452276,4469,"종로5,6가동",37.570024628632375,127.0030223175016
마천1치안센터,송파구,골목상권,한식음식점,112.41379310344827,2605.1428571428573,2.370967741935484,1.467741935483871,565535459.6774193,213853,444135,131215,마천1동,37.49657030635304,127.15665583665135
마천공원,송파구,골목상권,한식음식점,56.1,2978.9298245614036,1.7575757575757576,2.257575757575758,46577755.56060606,212869,444598,67894,마천2동,37.500756183807006,127.14553646050463
마천시장,송파구,전통시장,한식음식점,20.055555555555557,112.23529411764706,2.6125,2.6875,406083756.15,213305,444320,9557,마천2동,37.49824521772415,127.15046217507246
마천역(마천초등학교),송파구,골목상권,화초,714.6801346801346,9353.809608540925,2.567278287461774,2.6269113149847096,712073880.2097265,213476,444071,209850,마천1동,37.495999240540726,127.15239139655954
마천중앙시장,송파구,전통시장,화장품,106.62878787878788,1117.248,2.565068493150685,1.9554794520547945,618385863.2979453,213364,444298,33745,마천2동,37.49804614532687,127.1511289864303
마포FM,마포구,골목상권,한식음식점,302.8045977011494,1522.8658536585365,3.4791666666666665,2.4375,89533487.22680412,192787,451180,60230,연남동,37.56012152556119,126.91836296409225
마포경찰서,마포구,골목상권,한식음식점,921.2380952380952,220.4,5.043478260869565,8.26086956521739,83787943.04347827,195953,450143,18216,아현동,37.55079752190501,126.95420158838736
마포구청역 1번,마포구,골목상권,화장품,878.3142857142857,3971.402985074627,4.704845814977974,3.13215859030837,647238983.9429824,191544,451746,87346,성산2동,37.565210593245496,126.90428813099334
마포구청역 4번,마포구,골목상권,화초,835.141592920354,2624.9532710280373,3.220472440944882,2.62992125984252,296598896.3984375,191712,451412,113289,성산1동,37.56220279564018,126.90619346235019
마포구청역 7번,마포구,골목상권,화장품,3855.659574468085,5000.695167286245,3.1862745098039214,1.9248366013071896,170701155.12662336,191345,451292,123656,망원2동,37.56111822776653,126.90204104660744
마포농수산물시장,마포구,전통시장,슈퍼마켓,116.88888888888889,,3.4210526315789473,3.736842105263158,484272500.15,190895,451575,217669,성산2동,37.56366370832327,126.89694435531658
마포시장,마포구,전통시장,호프-간이주점,18.375,64.76047904191617,1.2422680412371134,1.8711340206185567,651856417.2216495,195890,449503,9701,공덕동,37.54503085282252,126.95349222353501
마포역,마포구,발달상권,화초,11743.072916666666,2955.985347985348,3.350547730829421,2.843505477308294,638864048.98125,195229,448938,136724,용강동,37.53993702437845,126.94601617916638
마포역 4번,마포구,골목상권,화장품,751.0434782608696,790.9111111111112,5.877551020408164,3.061224489795918,272994714.79591835,195146,448511,55046,도화동,37.53608932175848,126.94507985704341
만리시장,용산구,전통시장,한식음식점,13.0,29.916666666666668,3.8703703703703702,3.4074074074074074,697383682.1666666,196790,450199,6775,청파동,37.55130537483099,126.96367336291168
만리재,마포구,골목상권,화장품,96.94117647058823,2336.53125,2.3266666666666667,1.2133333333333334,215994068.5131579,196687,450062,59702,공덕동,37.55007064296527,126.9625083603722
만양로상점가,동작구,전통시장,호프-간이주점,6.5,161.76923076923077,5.36734693877551,4.551020408163265,735608920.18,195116,445792,4662,노량진1동,37.51159091740232,126.94475849109276
말미고개,금천구,골목상권,호프-간이주점,521.0510638297873,5521.18018018018,2.718146718146718,1.9613899613899615,283005979.2046332,191078,440370,180092,독산2동,37.462708144784365,126.89915158569944
망리단길,마포구,골목상권,화초,1209.9242857142858,12428.1221719457,3.863049095607235,3.0103359173126614,433275044.8994845,191619,450607,311648,망원1동,37.5549489373919,126.90515005082226
망우3동주민센터,중랑구,골목상권,한식음식점,65.36842105263158,2673.7361111111113,2.1927710843373496,2.289156626506024,127062182.38095239,208341,454702,71237,망우3동,37.591844991057506,127.09444384127862
망우본동주민센터,중랑구,골목상권,화장품,290.1033519553073,4005.1378299120233,3.184143222506394,3.071611253196931,253102877.16030535,209142,455775,137523,망우본동,37.60150500683647,127.10352681954076
망우역 1번,중랑구,골목상권,화장품,210.5,1077.7472527472528,2.408450704225352,2.2018779342723005,388482458.08920187,208182,455535,164846,상봉1동,37.59935166722568,127.0926528164819
망우역 2번,중랑구,골목상권,화초,147.46363636363637,4520.538834951456,3.784232365145228,2.8215767634854774,207574174.69262296,207896,455693,125682,상봉1동,37.60077772897528,127.08941586511447
망원나들목체육관,마포구,골목상권,한식음식점,233.95454545454547,2848.3809523809523,3.8125,1.9791666666666667,89732717.39583333,191170,450546,61616,망원1동,37.554395138243954,126.90006934224607
망원시장,마포구,전통시장,화장품,147.95620437956205,1937.6576923076923,2.956953642384106,1.9205298013245033,660745103.1254126,191763,450761,42916,망원1동,37.55633776978263,126.90677800571248
망원역,마포구,발달상권,화초,961.7483731019523,1125.7671232876712,3.376237623762376,3.124752475247525,712452313.9508841,192088,450652,67876,망원1동,37.55535853038764,126.91045735413947
망원역 1번,마포구,골목상권,화장품,1603.9304812834225,4162.595505617977,3.284313725490196,3.2598039215686274,258140189.66341463,192277,450762,126268,서교동,37.55635122932939,126.91259516798064
망원월드컵시장,마포구,전통시장,화장품,194.89208633093526,825.2873563218391,2.1396103896103895,1.6753246753246753,529255895.3129032,191644,450958,30025,망원2동,37.55811166117051,126.90542898536704
매봉역,강남구,발달상권,화초,13826.52519379845,1126.6694045174538,2.918727915194346,2.590106007067138,783271807.078534,203882,442769,122443,도곡2동,37.48435825746537,127.04389223582503
매봉역 1번,강남구,골목상권,편의점,10590.07142857143,909.5365853658536,4.5,2.227272727272727,444004770.40909094,203984,443063,52363,도곡1동,37.48700678702529,127.04504709957133
먹골역 1번,중랑구,골목상권,화초,390.14350797266513,6111.318289786223,3.4472573839662446,2.770042194092827,527167964.9623431,207001,456738,148439,묵1동,37.610200308625146,127.07929071096504
먹골역 5번,중랑구,골목상권,화초,431.9551451187335,2966.9390581717453,3.0364077669902914,3.0218446601941746,480418508.2674699,206829,456519,99076,묵2동,37.60822843634927,127.07734066163741
먹골파출소,중랑구,골목상권,한식음식점,86.23529411764706,1619.4375,1.368421052631579,1.5964912280701755,474369344.4385965,207107,457297,37643,묵1동,37.61523601878214,127.08049665488883
메가박스 상봉,중랑구,골목상권,화장품,307.4860681114551,4340.736156351792,2.723943661971831,3.0028169014084507,366201190.3876405,206601,454652,124410,면목2동,37.591408615387756,127.07474165969481
메디힐병원,양천구,골목상권,화초,773.9,5878.555921052632,2.6524216524216526,3.3618233618233617,250061033.2443182,184977,448713,187236,신월5동,37.537799778862734,126.8300198040713
면곡골목시장,광진구,전통시장,한식음식점,22.594594594594593,238.57142857142858,2.8048780487804876,2.341463414634146,197431063.3902439,207179,452397,7793,중곡3동,37.5710869023865,127.08126413340774
면동초등학교,중랑구,골목상권,호프-간이주점,262.8474576271187,5855.047619047619,2.0307692307692307,2.4615384615384617,220696742.83589745,207582,454086,111432,면목본동,37.58630144712347,127.08584343751289
면목2동체육관,중랑구,골목상권,화장품,501.49675324675326,8138.194539249147,2.4243323442136497,2.421364985163205,294744578.5483871,207297,454482,221861,면목2동,37.589871676851374,127.0826206130532
면목5동주민센터,중랑구,골목상권,핸드폰,166.62209302325581,4295.670807453416,3.43979057591623,3.0837696335078535,120244014.27225131,206907,453904,105010,면목5동,37.58466695176947,127.07819937597111
면목골목시장(면목시장),중랑구,전통시장,화장품,116.03061224489795,1650.494623655914,3.296037296037296,3.4685314685314683,484240702.90553,207544,453238,60053,면목7동,37.57866134278171,127.08540447332199
면목동우체국,중랑구,골목상권,화장품,223.21138211382114,5426.927659574468,4.079847908745247,4.889733840304182,95297591.20149253,208094,453739,114047,면목3?8동,37.5831706467708,127.09163646470414
면목역 1번,중랑구,골목상권,화장품,133.42857142857142,7227.992,3.859060402684564,5.194630872483222,204970988.97315437,207934,454695,152104,면목본동,37.59178551911678,127.08983537331045
면목역 2번,중랑구,골목상권,화장품,373.13775510204084,9810.943089430893,3.1075514874141876,2.9496567505720823,284008923.34246576,208090,454193,216948,면목본동,37.58726118530816,127.09159619054651
면목역 3번,중랑구,골목상권,호프-간이주점,131.02283105022832,2224.6172248803828,2.9539748953974896,1.3640167364016735,292464016.58995813,207615,454450,65941,면목본동,37.58958078442301,127.08622084620522
명동 남대문 북창동 다동 무교동 관광특구,중구,관광특구,화초,108517.44328824141,943.5461538461539,2.1658767772511847,2.290047393364929,6338672895.315442,198397,451614,983618,소공동,37.564058680496096,126.98185622262775
명동(명동거리),중구,발달상권,화초,13236.724590163934,113.796875,2.048888888888889,2.3866666666666667,2875679827.4062037,198560,451473,221515,명동,37.56278854470051,126.98370143738255
명동역(명동재미로),중구,발달상권,화초,18588.08982035928,1251.6525423728813,2.0974729241877257,2.563176895306859,908857238.4721724,198568,451138,157156,명동,37.55977021816383,126.98379263879171
명일역,강동구,발달상권,화초,900.1287988422577,2301.193597560976,3.8095238095238093,3.054232804232804,959141309.4644737,212758,450202,143099,명일1동,37.55124972345866,127.1443784336575
명일역 1번,강동구,골목상권,호프-간이주점,144.01492537313433,2351.7619047619046,1.5629139072847682,1.1655629139072847,151405600.0397351,212387,450205,49436,암사1동,37.55128181237798,127.14018000099055
명일전통시장,강동구,전통시장,한식음식점,107.07692307692308,1968.9651162790697,2.5477386934673367,2.708542713567839,340781260.955,212839,449976,27547,명일1동,37.54921234914935,127.14529113086861
